Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Leblon;2;0;1;60;3500.0;1240.0;154.0
Apartamento;Tijuca;3;0;0;75;1500.0;877.0;36.0
Apartamento;Tijuca;3;0;0;75;2200.0;750.0;68.0
Apartamento;Copacabana;1;0;0;35;4500.0;;
Apartamento;Botafogo;3;1;1;102;5600.0;1290.0;256.0
Apartamento;Copacabana;1;1;1;42;1900.0;650.0;
Apartamento;Copacabana;2;0;0;82;1900.0;685.0;180.0
Apartamento;Copacabana;3;1;1;110;2600.0;1100.0;150.0
Apartamento;Copacabana;2;0;0;80;2600.0;450.0;125.0
Apartamento;Tijuca;3;2;0;74;2500.0;785.0;93.0
Apartamento;Tijuca;3;1;1;150;2500.0;1200.0;175.0
Apartamento;Botafogo;2;1;1;100;5550.0;1290.0;341.0
Apartamento;Botafogo;3;2;1;157;4500.0;1950.0;360.0
Apartamento;Copacabana;2;2;1;80;2100.0;1227.0;
Apartamento;Copacabana;2;0;0;58;1800.0;675.0;127.0
Apartamento;Botafogo;1;0;0;42;1500.0;293.0;86.0
Apartamento;Tijuca;2;1;0;67;2000.0;760.0;
Apartamento;Botafogo;2;1;2;60;2500.0;1100.0;160.0
Apartamento;Botafogo;3;1;0;110;5950.0;1446.0;289.0
Apartamento;Botafogo;2;1;2;136;4800.0;1200.0;
Apartamento;Copacabana;2;0;0;54;2200.0;602.0;70.0
Apartamento;Copacabana;4;1;1;300;4500.0;2200.0;
Apartamento;Botafogo;2;1;2;85;4650.0;1309.0;202.0
Apartamento;Tijuca;1;1;0;47;1100.0;600.0;
Apartamento;Leblon;2;1;1;92;4500.0;1200.0;307.0
Apartamento;Tijuca;3;1;0;100;1700.0;840.0;110.0
Apartamento;Tijuca;1;0;0;80;1900.0;550.0;51.0
Apartamento;Tijuca;2;1;1;78;2400.0;900.0;132.0
Apartamento;Copacabana;4;2;3;350;10000.0;1800.0;
Apartamento;Tijuca;3;1;0;90;2350.0;747.0;
Apartamento;Leblon;3;1;1;100;6400.0;2100.0;450.0
Apartamento;Copacabana;1;0;0;35;1500.0;700.0;
Apartamento;Copacabana;1;0;0;55;1100.0;560.0;57.0
Apartamento;Copacabana;2;0;2;88;3500.0;820.0;175.0
Apartamento;Botafogo;2;1;1;64;3350.0;920.0;150.0
Apartamento;Copacabana;3;1;1;182;8500.0;1296.0;340.0
Apartamento;Copacabana;2;0;0;63;2200.0;452.0;128.0
Apartamento;Copacabana;2;1;0;70;3500.0;1800.0;170.0
Apartamento;Botafogo;1;0;0;56;1900.0;680.0;
Apartamento;Tijuca;3;1;1;90;2000.0;887.0;123.0
Apartamento;Botafogo;3;1;3;108;6000.0;1670.0;290.0
Apartamento;Tijuca;2;1;0;90;2000.0;700.0;75.0
Apartamento;Leblon;2;2;1;160;8000.0;2550.0;571.0
Apartamento;Tijuca;3;0;1;100;1800.0;850.0;130.0
Apartamento;Botafogo;2;1;1;104;5800.0;1350.0;267.0
Apartamento;Tijuca;3;1;1;96;1950.0;500.0;93.0
Apartamento;Tijuca;1;0;0;35;800.0;420.0;
Apartamento;Copacabana;2;1;1;180;6800.0;1600.0;305.0
Apartamento;Tijuca;3;0;0;105;2200.0;512.0;128.0
Apartamento;Copacabana;3;1;0;131;5000.0;1886.0;777.0
Apartamento;Copacabana;3;1;1;100;9000.0;900.0;220.0
Apartamento;Leblon;3;2;1;150;7000.0;1900.0;400.0
Apartamento;Copacabana;2;0;1;80;2400.0;700.0;154.0
Apartamento;Botafogo;1;0;0;30;1300.0;559.0;
Apartamento;Copacabana;2;1;0;48;1800.0;604.0;76.0
Apartamento;Botafogo;2;1;0;61;3000.0;610.0;103.0
Apartamento;Copacabana;2;1;1;100;3500.0;750.0;150.0
Apartamento;Copacabana;2;0;0;85;3000.0;988.0;106.0
Apartamento;Copacabana;3;0;0;130;5500.0;750.0;150.0
Apartamento;Copacabana;1;0;0;38;1300.0;612.0;24.0
Apartamento;Leblon;2;1;0;74;3500.0;1600.0;180.0
Apartamento;Copacabana;3;1;0;140;3700.0;1424.0;329.0
Apartamento;Copacabana;3;1;1;280;5500.0;1369.0;248.0
Apartamento;Tijuca;2;0;0;73;1400.0;491.0;
Apartamento;Tijuca;2;0;0;79;1800.0;380.0;
Apartamento;Copacabana;3;1;1;143;3890.0;1971.0;258.0
Apartamento;Botafogo;3;0;0;83;2800.0;294.0;110.0
Apartamento;Copacabana;2;0;0;57;2200.0;760.0;77.0
Apartamento;Copacabana;1;0;0;40;2050.0;585.0;
Apartamento;Tijuca;2;1;0;71;1750.0;540.0;83.0
Apartamento;Copacabana;1;0;0;27;1600.0;295.0;30.0
Apartamento;Copacabana;4;1;2;241;6300.0;2540.0;612.0
Apartamento;Copacabana;3;0;0;119;2500.0;1140.0;
Apartamento;Tijuca;3;1;1;80;1750.0;850.0;125.0
Apartamento;Leblon;3;1;1;120;6000.0;1700.0;360.0
Apartamento;Tijuca;3;1;1;85;2300.0;569.0;
Apartamento;Leblon;1;1;1;105;5500.0;2800.0;450.0
Apartamento;Copacabana;2;0;0;65;2600.0;770.0;91.0
Apartamento;Copacabana;1;0;0;63;1800.0;757.0;88.0
Apartamento;Leblon;3;1;1;110;5900.0;1200.0;480.0
Apartamento;Copacabana;3;1;0;100;2700.0;1079.0;129.0
Apartamento;Copacabana;1;0;0;28;1400.0;420.0;55.0
Apartamento;Copacabana;3;0;0;110;2700.0;1000.0;25.0
Apartamento;Botafogo;3;1;1;101;5600.0;1290.0;342.0
Apartamento;Tijuca;3;0;0;85;1600.0;515.0;
Apartamento;Leblon;3;1;1;150;5000.0;1000.0;400.0
Apartamento;Copacabana;2;1;1;89;10000.0;3200.0;
Apartamento;Copacabana;3;0;0;130;3000.0;1200.0;232.0
Apartamento;Copacabana;2;0;0;80;2200.0;938.0;98.0
Apartamento;Copacabana;3;1;0;110;2900.0;1365.0;160.0
Apartamento;Leblon;2;0;1;60;3200.0;788.0;140.0
Apartamento;Copacabana;4;1;4;250;9000.0;2500.0;6000.0
Apartamento;Botafogo;2;1;1;105;5800.0;1353.0;281.0
Apartamento;Botafogo;2;1;1;84;4650.0;1140.0;223.0
Apartamento;Copacabana;2;0;0;70;2100.0;912.0;156.0
Apartamento;Leblon;3;2;1;140;10000.0;1750.0;560.0
Apartamento;Tijuca;3;1;0;85;2200.0;850.0;92.0
Apartamento;Botafogo;2;1;0;70;2400.0;812.0;157.0
Apartamento;Botafogo;1;0;0;45;2000.0;480.0;20.0
Apartamento;Botafogo;3;1;1;110;5500.0;1250.0;200.0
Apartamento;Leblon;3;2;3;150;10000.0;1700.0;350.0
Apartamento;Copacabana;4;1;1;260;7000.0;2200.0;4300.0
Apartamento;Copacabana;2;0;0;67;2000.0;537.0;101.0
Apartamento;Copacabana;3;2;1;104;4800.0;1400.0;375.0
Apartamento;Tijuca;3;1;0;148;2500.0;1100.0;220.0
Apartamento;Copacabana;3;0;1;110;3000.0;1600.0;2938.0
Apartamento;Botafogo;3;1;0;109;2500.0;927.0;174.0
Apartamento;Copacabana;2;0;0;110;4500.0;;
Apartamento;Copacabana;3;1;0;250;9500.0;1510.0;913.0
Apartamento;Leblon;3;0;1;100;4500.0;1450.0;
Apartamento;Copacabana;1;0;0;39;1800.0;600.0;67.0
Apartamento;Tijuca;3;1;1;68;2200.0;972.0;95.0
Apartamento;Copacabana;1;0;0;40;1700.0;;
Apartamento;Copacabana;2;1;0;80;3500.0;;
Apartamento;Leblon;4;1;0;223;10000.0;2000.0;5076.0
Apartamento;Tijuca;2;1;0;79;1500.0;470.0;
Apartamento;Copacabana;2;2;1;157;4000.0;1500.0;339.0
Apartamento;Botafogo;1;1;0;80;2400.0;800.0;126.0
Apartamento;Tijuca;2;1;2;87;2950.0;740.0;130.0
Apartamento;Copacabana;4;0;1;130;5000.0;1800.0;200.0
Apartamento;Copacabana;3;1;0;110;3500.0;897.0;328.0
Apartamento;Copacabana;2;0;0;80;2400.0;180.0;995.0
Apartamento;Copacabana;3;0;0;80;3200.0;1018.0;106.0
Apartamento;Botafogo;3;2;1;105;3900.0;1209.0;203.0
Apartamento;Tijuca;3;1;0;100;2500.0;1277.0;
Apartamento;Botafogo;2;1;0;83;3100.0;900.0;120.0
Apartamento;Copacabana;2;1;0;85;2990.0;850.0;170.0
Apartamento;Tijuca;2;2;0;80;1800.0;550.0;81.0
Apartamento;Copacabana;3;1;3;197;7000.0;2284.0;401.0
Apartamento;Tijuca;3;1;0;125;2500.0;1100.0;200.0
Apartamento;Copacabana;2;1;0;70;2200.0;582.0;153.0
Apartamento;Tijuca;2;1;0;62;1400.0;640.0;202.0
Apartamento;Tijuca;1;0;0;47;1400.0;530.0;
Apartamento;Botafogo;2;1;1;80;3170.0;850.0;150.0
Apartamento;Copacabana;3;0;0;152;3000.0;1225.0;407.0
Apartamento;Copacabana;4;0;0;200;4800.0;1700.0;250.0
Apartamento;Copacabana;1;0;0;42;2000.0;468.0;72.0
Apartamento;Copacabana;4;1;2;242;10000.0;2800.0;400.0
Apartamento;Copacabana;1;0;0;41;3000.0;575.0;68.0
Apartamento;Copacabana;3;1;0;130;6000.0;730.0;
Apartamento;Leblon;2;2;2;132;8000.0;2328.0;782.0
Apartamento;Botafogo;3;1;1;105;4200.0;772.0;178.0
Apartamento;Tijuca;2;1;1;67;1800.0;1080.0;
Apartamento;Copacabana;2;0;0;80;3900.0;;
Apartamento;Copacabana;1;0;0;50;1600.0;534.0;70.0
Apartamento;Copacabana;1;0;0;40;2900.0;;
Apartamento;Copacabana;2;1;1;94;2500.0;1351.0;135.0
Apartamento;Copacabana;1;0;1;20;1800.0;;
Apartamento;Tijuca;2;0;1;75;1900.0;716.0;87.0
Apartamento;Leblon;2;1;1;79;2650.0;1702.0;406.0
Apartamento;Copacabana;1;0;1;52;2500.0;650.0;
Apartamento;Copacabana;3;1;0;140;3500.0;1050.0;180.0
Apartamento;Copacabana;3;0;0;80;3000.0;850.0;981.0
Apartamento;Copacabana;2;0;1;98;2250.0;1426.0;206.0
Apartamento;Copacabana;3;1;1;130;5500.0;1600.0;231.0
Apartamento;Copacabana;2;1;1;114;6000.0;1150.0;
Apartamento;Copacabana;4;1;0;214;6000.0;1859.0;783.0
Apartamento;Copacabana;1;1;0;40;3300.0;400.0;26.0
Apartamento;Leblon;2;2;1;89;6400.0;1957.0;437.0
Apartamento;Tijuca;3;1;0;72;1950.0;200.0;83.0
Apartamento;Copacabana;3;0;0;88;2900.0;713.0;171.0
Apartamento;Leblon;2;1;0;80;3900.0;800.0;
Apartamento;Copacabana;3;1;1;83;4000.0;1230.0;240.0
Apartamento;Leblon;2;0;0;65;3500.0;1000.0;1800.0
Apartamento;Copacabana;1;0;1;30;2000.0;500.0;
Apartamento;Copacabana;2;0;0;85;2500.0;850.0;
Apartamento;Botafogo;3;1;1;101;4000.0;1200.0;159.0
Apartamento;Copacabana;3;1;0;140;3700.0;1374.0;329.0
Apartamento;Botafogo;3;1;1;95;3200.0;902.0;152.0
Apartamento;Copacabana;1;0;0;40;1850.0;700.0;
Apartamento;Leblon;4;2;1;160;10000.0;2000.0;360.0
Apartamento;Leblon;3;1;1;82;4200.0;1180.0;
Apartamento;Tijuca;3;1;0;170;2500.0;780.0;178.0
Apartamento;Tijuca;3;1;1;145;2800.0;1000.0;192.0
Apartamento;Botafogo;2;1;0;100;4000.0;1200.0;130.0
Apartamento;Copacabana;1;0;0;42;2000.0;500.0;50.0
Apartamento;Copacabana;3;1;0;200;3200.0;1500.0;
Apartamento;Leblon;3;1;1;140;6000.0;3100.0;448.0
Apartamento;Copacabana;4;1;1;280;6000.0;1700.0;4483.0
Apartamento;Tijuca;1;1;0;50;1200.0;390.0;30.0
Apartamento;Copacabana;2;0;0;70;2400.0;500.0;90.0
Apartamento;Tijuca;3;0;1;90;1500.0;935.0;97.0
Apartamento;Botafogo;2;0;0;67;2300.0;600.0;97.0
Apartamento;Tijuca;3;1;1;110;2900.0;1100.0;182.0
Apartamento;Tijuca;4;1;0;230;3500.0;726.0;126.0
Apartamento;Copacabana;1;0;0;40;1300.0;540.0;54.0
Apartamento;Copacabana;3;0;0;100;2500.0;1055.0;300.0
Apartamento;Copacabana;2;0;0;62;2200.0;883.0;96.0
Apartamento;Tijuca;3;0;0;80;2500.0;450.0;65.0
Apartamento;Copacabana;2;0;1;98;5000.0;600.0;220.0
Apartamento;Leblon;1;0;1;35;2200.0;556.0;
Apartamento;Copacabana;3;1;0;160;3000.0;1760.0;377.0
Apartamento;Copacabana;3;1;0;127;3500.0;1278.0;2854.0
Apartamento;Copacabana;3;0;0;125;3500.0;1380.0;
Apartamento;Copacabana;1;0;0;48;1500.0;790.0;25.0
Apartamento;Tijuca;3;0;0;100;1990.0;;29.0
Apartamento;Tijuca;2;0;0;79;1650.0;250.0;82.0
Apartamento;Copacabana;1;0;0;35;1700.0;632.0;
Apartamento;Botafogo;3;1;1;130;3000.0;1446.0;
Apartamento;Tijuca;1;0;0;53;1200.0;402.0;19.0
Apartamento;Botafogo;3;1;1;103;5700.0;1310.0;348.0
Apartamento;Leblon;1;0;0;50;2500.0;650.0;95.0
Apartamento;Copacabana;1;0;0;33;1100.0;523.0;56.0
Apartamento;Copacabana;1;0;0;33;2200.0;600.0;
Apartamento;Copacabana;1;0;0;26;1600.0;387.0;
Apartamento;Tijuca;2;1;0;65;1500.0;658.0;80.0
Apartamento;Copacabana;3;0;0;50;3000.0;;
Apartamento;Botafogo;3;1;0;94;3200.0;1500.0;137.0
Apartamento;Copacabana;4;1;1;150;5400.0;1950.0;330.0
Apartamento;Tijuca;2;1;0;70;1800.0;255.0;40.0
Apartamento;Copacabana;3;1;0;200;8500.0;1850.0;
Apartamento;Copacabana;1;0;1;37;2500.0;447.0;20.0
Apartamento;Copacabana;1;0;0;40;1800.0;450.0;227.0
Apartamento;Leblon;2;1;0;123;4300.0;600.0;444.0
Apartamento;Copacabana;3;1;1;200;3500.0;1720.0;
Apartamento;Tijuca;2;1;0;56;1700.0;810.0;
Apartamento;Tijuca;2;0;0;64;1600.0;446.0;47.0
Apartamento;Botafogo;1;1;0;43;1800.0;1072.0;100.0
Apartamento;Tijuca;3;1;1;160;2800.0;800.0;
Apartamento;Copacabana;3;1;0;110;2500.0;1350.0;130.0
Apartamento;Copacabana;1;0;0;26;1200.0;440.0;55.0
Apartamento;Copacabana;3;0;0;105;2600.0;1011.0;177.0
Apartamento;Copacabana;3;1;0;100;3200.0;700.0;100.0
Apartamento;Copacabana;2;2;1;100;3600.0;750.0;150.0
Apartamento;Botafogo;2;1;1;78;3000.0;940.0;181.0
Apartamento;Copacabana;3;1;0;90;3200.0;700.0;180.0
Apartamento;Leblon;3;1;0;120;6500.0;1600.0;2611.0
Apartamento;Leblon;4;3;1;160;8000.0;1500.0;564.0
Apartamento;Copacabana;3;1;0;92;2500.0;1100.0;110.0
Apartamento;Botafogo;2;1;2;136;4480.0;1200.0;299.0
Apartamento;Tijuca;2;1;1;95;1700.0;856.0;111.0
Apartamento;Botafogo;2;0;0;70;3400.0;650.0;
Apartamento;Copacabana;2;1;0;67;2400.0;1095.0;
Apartamento;Copacabana;2;0;1;114;2400.0;1410.0;140.0
Apartamento;Copacabana;3;1;1;92;2500.0;1100.0;1512.0
Apartamento;Copacabana;1;0;0;35;2200.0;317.0;
Apartamento;Copacabana;1;0;0;35;2000.0;560.0;67.0
Apartamento;Botafogo;1;1;0;45;1500.0;1098.0;192.0
Apartamento;Leblon;2;2;1;150;10000.0;2270.0;408.0
Apartamento;Copacabana;1;0;0;47;1900.0;1400.0;185.0
Apartamento;Leblon;1;1;0;53;3800.0;1520.0;
Apartamento;Leblon;2;1;0;60;3900.0;1221.0;203.0
Apartamento;Copacabana;3;1;1;130;4000.0;1500.0;348.0
Apartamento;Copacabana;3;0;0;105;3800.0;1176.0;170.0
Apartamento;Copacabana;1;0;0;29;1450.0;800.0;
Apartamento;Tijuca;1;0;1;48;1200.0;620.0;47.0
Apartamento;Copacabana;1;0;0;55;2100.0;628.0;54.0
Apartamento;Leblon;2;2;1;88;4500.0;1900.0;390.0
Apartamento;Tijuca;2;0;0;79;1200.0;917.0;91.0
Apartamento;Copacabana;2;0;0;60;2500.0;520.0;
Apartamento;Botafogo;1;1;0;100;2500.0;935.0;155.0
Apartamento;Copacabana;2;1;0;73;2900.0;1150.0;
Apartamento;Leblon;2;2;1;113;3500.0;1457.0;457.0
Apartamento;Botafogo;3;2;1;115;6800.0;1430.0;384.0
Apartamento;Leblon;3;1;1;180;9000.0;1554.0;560.0
Apartamento;Leblon;1;0;0;30;2100.0;620.0;79.0
Apartamento;Copacabana;3;1;0;90;3000.0;1102.0;251.0
Apartamento;Copacabana;2;0;0;55;2300.0;1232.0;
Apartamento;Leblon;3;2;1;170;8000.0;2790.0;640.0
Apartamento;Botafogo;2;1;0;87;3000.0;780.0;
Apartamento;Tijuca;1;0;0;52;1500.0;550.0;49.0
Apartamento;Tijuca;3;0;1;126;2600.0;846.0;224.0
Apartamento;Leblon;2;2;2;80;6000.0;1800.0;
Apartamento;Copacabana;3;2;1;200;6000.0;1100.0;200.0
Apartamento;Botafogo;2;0;0;91;2800.0;350.0;
Apartamento;Botafogo;3;1;0;101;3200.0;991.0;149.0
Apartamento;Copacabana;3;1;1;159;3800.0;1550.0;3000.0
Apartamento;Tijuca;2;0;0;80;1900.0;700.0;
Apartamento;Copacabana;3;1;2;156;7000.0;1050.0;278.0
Apartamento;Tijuca;3;2;0;104;2500.0;1238.0;164.0
Apartamento;Tijuca;2;1;0;68;1350.0;670.0;74.0
Apartamento;Copacabana;1;0;1;30;1300.0;630.0;
Apartamento;Tijuca;2;1;1;76;2500.0;930.0;92.0
Apartamento;Leblon;3;0;0;120;3600.0;950.0;207.0
Apartamento;Copacabana;2;0;0;72;3000.0;995.0;105.0
Apartamento;Copacabana;4;2;1;260;10000.0;1614.0;520.0
Apartamento;Tijuca;3;1;0;70;1700.0;790.0;113.0
Apartamento;Copacabana;1;0;0;45;1900.0;670.0;30.0
Apartamento;Copacabana;1;0;0;40;1500.0;340.0;71.0
Apartamento;Tijuca;1;0;0;51;1200.0;670.0;
Apartamento;Copacabana;2;1;0;90;3400.0;;
Apartamento;Copacabana;3;1;0;130;3100.0;1300.0;
Apartamento;Leblon;1;0;0;65;3600.0;600.0;120.0
Apartamento;Tijuca;2;1;0;88;1200.0;640.0;
Apartamento;Copacabana;4;1;4;240;7000.0;2300.0;500.0
Apartamento;Copacabana;3;0;0;110;3000.0;1000.0;20.0
Apartamento;Botafogo;3;1;0;93;3200.0;750.0;122.0
Apartamento;Copacabana;1;0;0;34;1400.0;470.0;55.0
Apartamento;Tijuca;3;1;0;95;2300.0;710.0;
Apartamento;Copacabana;1;0;0;30;1400.0;430.0;30.0
Apartamento;Botafogo;3;1;1;110;5000.0;991.0;218.0
Apartamento;Botafogo;2;1;0;70;2500.0;;
Apartamento;Copacabana;3;1;0;120;6000.0;730.0;
Apartamento;Botafogo;1;1;0;40;2000.0;360.0;25.0
Apartamento;Copacabana;4;1;0;180;6500.0;1300.0;300.0
Apartamento;Copacabana;5;3;2;350;7500.0;2710.0;
Apartamento;Botafogo;1;1;0;62;2600.0;650.0;100.0
Apartamento;Tijuca;2;0;0;60;1450.0;510.0;
Apartamento;Tijuca;3;0;0;100;2200.0;600.0;
Apartamento;Copacabana;2;1;0;150;3000.0;1200.0;393.0
Apartamento;Copacabana;4;1;1;298;5000.0;3080.0;580.0
Apartamento;Tijuca;2;0;0;75;1800.0;400.0;
Apartamento;Leblon;3;1;0;80;3500.0;1040.0;249.0
Apartamento;Botafogo;2;1;1;90;2500.0;1080.0;187.0
Apartamento;Leblon;2;2;1;165;8500.0;2500.0;500.0
Apartamento;Tijuca;3;2;1;185;3600.0;1548.0;
Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;
Apartamento;Copacabana;1;0;0;31;1200.0;400.0;
Apartamento;Copacabana;3;1;0;86;2200.0;1360.0;176.0
Apartamento;Botafogo;3;1;1;115;4000.0;836.0;1120.0
Apartamento;Botafogo;3;2;1;120;2900.0;1839.0;355.0
Apartamento;Leblon;4;0;1;170;7500.0;2290.0;5039.0
Apartamento;Copacabana;3;0;0;170;4000.0;1900.0;235.0
Apartamento;Botafogo;4;0;1;164;5000.0;2043.0;397.0
Apartamento;Botafogo;2;1;1;98;2800.0;1800.0;217.0
Apartamento;Botafogo;3;2;1;190;4500.0;1850.0;400.0
Apartamento;Tijuca;2;0;0;60;1500.0;300.0;25.0
Apartamento;Botafogo;3;1;1;130;2600.0;1200.0;100.0
Apartamento;Leblon;1;1;1;95;5000.0;2880.0;351.0
Apartamento;Botafogo;3;1;0;118;4500.0;1488.0;194.0
Apartamento;Copacabana;4;2;1;195;5000.0;1800.0;350.0
Apartamento;Leblon;1;1;0;55;4500.0;2000.0;
Apartamento;Copacabana;3;0;0;92;4200.0;720.0;
Apartamento;Tijuca;2;0;0;70;1750.0;410.0;64.0
Apartamento;Copacabana;2;1;0;100;4000.0;350.0;127.0
Apartamento;Copacabana;2;1;0;80;3200.0;770.0;
Apartamento;Copacabana;2;0;1;167;8000.0;2785.0;3431.0
Apartamento;Leblon;2;2;1;85;3300.0;1948.0;
Apartamento;Copacabana;1;0;0;42;1800.0;375.0;22.0
Apartamento;Copacabana;1;0;0;35;1200.0;418.0;25.0
Apartamento;Copacabana;4;2;0;200;6200.0;1335.0;467.0
Apartamento;Tijuca;3;1;1;90;3000.0;900.0;
Apartamento;Leblon;2;1;0;65;2500.0;620.0;117.0
Apartamento;Copacabana;3;0;1;73;2300.0;1188.0;131.0
Apartamento;Copacabana;1;0;0;50;2000.0;617.0;
Apartamento;Tijuca;2;1;0;70;2000.0;660.0;85.0
Apartamento;Copacabana;2;0;1;70;2200.0;650.0;70.0
Apartamento;Tijuca;2;0;0;65;2400.0;506.0;
Apartamento;Botafogo;2;1;1;90;5000.0;2100.0;210.0
Apartamento;Leblon;3;2;1;200;8000.0;3300.0;839.0
Apartamento;Tijuca;2;1;0;73;1800.0;715.0;
Apartamento;Tijuca;1;0;0;50;1400.0;;
Apartamento;Copacabana;1;0;0;30;1300.0;610.0;60.0
Apartamento;Botafogo;2;0;0;65;1890.0;590.0;76.0
Apartamento;Botafogo;1;0;1;52;2000.0;450.0;
Apartamento;Leblon;2;1;2;150;8000.0;1136.0;519.0
Apartamento;Copacabana;1;0;0;28;950.0;647.0;56.0
Apartamento;Leblon;3;1;1;105;5000.0;1750.0;290.0
Apartamento;Leblon;4;2;1;170;6500.0;4300.0;680.0
Apartamento;Copacabana;3;0;1;97;3300.0;707.0;883.0
Apartamento;Tijuca;1;0;0;50;1500.0;380.0;
Apartamento;Leblon;1;1;0;55;4250.0;1600.0;
Apartamento;Copacabana;3;1;0;135;3350.0;1150.0;337.0
Apartamento;Copacabana;2;1;0;60;2500.0;795.0;110.0
Apartamento;Copacabana;1;0;1;40;2200.0;670.0;82.0
Apartamento;Tijuca;3;2;1;136;3400.0;1300.0;252.0
Apartamento;Copacabana;3;0;0;110;3300.0;914.0;
Apartamento;Copacabana;1;0;0;27;1400.0;450.0;
Apartamento;Tijuca;3;0;1;118;2500.0;840.0;
Apartamento;Copacabana;3;0;0;140;3600.0;1298.0;280.0
Apartamento;Copacabana;3;1;0;137;2100.0;905.0;207.0
Apartamento;Copacabana;1;0;0;51;2000.0;787.0;120.0
Apartamento;Leblon;2;0;0;80;3600.0;1200.0;120.0
Apartamento;Copacabana;3;0;1;130;2500.0;1044.0;290.0
Apartamento;Leblon;2;1;0;80;4500.0;1200.0;180.0
Apartamento;Leblon;3;1;1;158;10000.0;2400.0;
Apartamento;Tijuca;2;0;0;60;1800.0;442.0;20.0
Apartamento;Copacabana;3;1;1;120;4500.0;1450.0;150.0
Apartamento;Copacabana;1;1;0;48;2200.0;1250.0;146.0
Apartamento;Copacabana;1;0;1;47;2200.0;800.0;85.0
Apartamento;Tijuca;2;0;0;85;1300.0;634.0;
Apartamento;Botafogo;1;1;0;60;2500.0;550.0;111.0
Apartamento;Leblon;4;1;2;214;8300.0;1936.0;48.0
Apartamento;Copacabana;2;0;1;100;3500.0;960.0;200.0
Apartamento;Botafogo;3;2;1;101;5800.0;1314.0;277.0
Apartamento;Copacabana;3;0;0;106;2800.0;910.0;210.0
Apartamento;Leblon;3;2;1;120;6200.0;1700.0;450.0
Apartamento;Copacabana;4;1;0;300;10000.0;1700.0;500.0
Apartamento;Leblon;3;2;1;160;10000.0;2700.0;500.0
Apartamento;Botafogo;1;1;1;37;1800.0;1021.0;175.0
Apartamento;Copacabana;3;2;1;104;4500.0;1400.0;385.0
Apartamento;Tijuca;2;0;0;50;1000.0;300.0;
Apartamento;Copacabana;1;0;0;33;1800.0;290.0;
Apartamento;Leblon;2;1;0;80;3200.0;1500.0;277.0
Apartamento;Tijuca;3;0;1;110;3300.0;1215.0;
Apartamento;Copacabana;3;0;0;130;3500.0;1000.0;120.0
Apartamento;Tijuca;3;1;0;90;1300.0;670.0;
Apartamento;Copacabana;1;0;0;37;1500.0;565.0;70.0
Apartamento;Tijuca;3;0;0;119;1900.0;605.0;173.0
Apartamento;Tijuca;3;1;1;88;2200.0;871.0;
Apartamento;Tijuca;1;0;0;48;1500.0;376.0;21.0
Apartamento;Leblon;3;0;0;100;5750.0;;
Apartamento;Copacabana;1;0;0;57;2000.0;770.0;116.0
Apartamento;Copacabana;4;1;0;250;5400.0;2450.0;350.0
Apartamento;Copacabana;4;1;1;224;6500.0;2200.0;4292.0
Apartamento;Copacabana;3;1;0;90;3800.0;963.0;230.0
Apartamento;Tijuca;2;1;0;67;1200.0;450.0;97.0
Apartamento;Copacabana;4;0;3;120;7500.0;1417.0;1650.0
Apartamento;Botafogo;2;1;0;70;2700.0;820.0;121.0
Apartamento;Leblon;2;0;0;65;3500.0;750.0;135.0
Apartamento;Leblon;1;1;0;50;5500.0;2034.0;
Apartamento;Copacabana;3;1;1;140;6000.0;1200.0;
Apartamento;Tijuca;2;0;0;110;1800.0;350.0;
Apartamento;Botafogo;2;1;0;65;3500.0;917.0;1400.0
Apartamento;Tijuca;2;1;1;80;1700.0;800.0;98.0
Apartamento;Tijuca;3;1;0;107;2100.0;480.0;
Apartamento;Botafogo;2;0;0;98;2500.0;872.0;
Apartamento;Leblon;4;3;4;270;9000.0;10000.0;1000.0
Apartamento;Botafogo;2;1;2;180;7900.0;860.0;330.0
Apartamento;Tijuca;2;1;0;73;1750.0;580.0;107.0
Apartamento;Tijuca;3;1;1;130;2800.0;950.0;
Apartamento;Tijuca;3;1;0;89;2300.0;889.0;122.0
Apartamento;Tijuca;2;1;1;70;1900.0;700.0;78.0
Apartamento;Copacabana;1;0;0;50;2100.0;540.0;70.0
Apartamento;Copacabana;3;1;0;120;4500.0;1400.0;200.0
Apartamento;Copacabana;6;0;1;250;5500.0;300.0;408.0
Apartamento;Leblon;4;3;1;170;8000.0;1495.0;564.0
Apartamento;Tijuca;2;0;0;68;1700.0;700.0;
Apartamento;Tijuca;3;1;0;90;2100.0;987.0;
Apartamento;Botafogo;2;1;2;82;4000.0;1150.0;198.0
Apartamento;Botafogo;3;1;1;85;3000.0;740.0;103.0
Apartamento;Copacabana;3;1;0;101;2800.0;1480.0;220.0
Apartamento;Copacabana;1;0;0;33;1300.0;631.0;
Apartamento;Botafogo;3;2;1;130;4000.0;1034.0;236.0
Apartamento;Botafogo;2;1;1;100;2900.0;1193.0;243.0
Apartamento;Copacabana;2;1;0;90;3300.0;850.0;121.0
Apartamento;Copacabana;2;0;1;130;4500.0;1050.0;165.0
Apartamento;Botafogo;2;1;0;80;2200.0;1282.0;
Apartamento;Botafogo;2;1;0;63;2400.0;1057.0;1245.0
